identifier;location;series;inscription;original
PY En 609;PY;En;e-ne-e-si , to-so-de[] , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , (pe)-(mo) , pe-mo , pe-mo , pe-mo , pe-mo , ;pa-ki-ja-ni-ja , to-sa , da-ma-te , DA 40 to-so-de , te-re-ta , e-ne-e-si VIR 14 wa-na-ta-jo-jo , ko-to-na , ki-ti-me-na , to-so-de[](pe)-mo GRA 2 V 1 o-da-a2 , o-na-te[ ] (,) e-ko-si , (wa)-na-(ta)-jo-jo , ko-to-na , .5a GRA V 1 .5b a-tu-ko , e-te-do-mo , wa-na-ka-te-ro , o-na-to , e-ke , de , pe-mo i-ni-ja , te-o-jo , do-e-ra , o-na-(to) , e-ke , to-so-de , pe-mo GRA T 2 V 4 e-*65-to , te-o-jo , do-e-ro , o-na-to[]e-ke , to-so-de , pe-mo GRA T 2 si-ma , te-o-jo , do-e-ra , o-na-to , e-ke , to-so-de , pe-mo GRA T 1 vacat a-ma-ru-ta-o , ko-to-na , ki-ti-me-na , (to)-so-de , pe-mo GRA 2 T 3 ]ma-ru-ta-o , ko-to-na , o-na-te-re ]e-ro , o-na-to , e-ke , to-so-de , pe-mo GRA V 3 ]jo , do-e-ro , o-na-to , e-ke , to-so-de , pe-mo (GRA) (T) 1 ]e-ro (o)[ ](e)-(ke)[ ](pe)-(mo) GRA V 3 ](na)-(to) , e-ke , to-so-de , pe-mo GRA T 1 ]pa-ki-ja-na , o-na-to , e-ke , to-so-de , pe-mo GRA T 1 ](o)-na-to , e-ke , to-so-de , pe-mo GRA T 1 V 3 ]to , e-ke , to-so-de , pe-mo GRA T 3
PY En 659;PY;En;pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , (pe)-(mo) , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , ;qe-re-qo-ta-o , ki-ti-me-na , to-so-de , pe-mo GRA 2 T 3 o-da-a2 (,) o-na-te-re , e-ko-si , qe-re-qo-ta-o , ko-to-na ra-su-ro , te-o-jo , do-e-ro , o-na-to , e-ke , to-so-de , pe-mo GRA T 1 we-te-re-u , i-e-re-u , o-na-(to) , e-ke , to-so-de , pe-mo GRA T 1 tu-ri-ja-ti , te-o-jo , do-e-ra , e-ke , (pa)-(ro) , pe-re-qo-ta , pe-qo-ta , to-so , pe-mo GRA T 9 ta-ra2-to , te-o-jo , do-e-ro , (o)-(na)-to , e-ke , to-so-de , pe-mo GRA V 3 vacat a-da-ma-o-jo , ko-to-na , ki-(ti)-me-(na)[]to-so-de , pe-mo GRA 1 T 8 o-da-a2 , o-to-te-re , e-ko-si , a-da-ma-o-jo , ko-to-na ta-ra2-to , te-o-na , do-e-ro[]o-na-to , e-ke , to-so-de , (pe)-(mo) GRA T 2 V 4 vacat a-(i)-qe-wo , ko-to-na , ki-ti-me-na , to-so-de , pe-mo GRA (1) T 2 o-da-a2 , ta-ra2-(to) , te-o-jo , do-e-ro , o-na-to[]e-ke , to-so-de , pe-mo GRA T 1 V 3 vacat ra-ku-ro-jo , ko-to-na , ki-ti-(me)[ ]to-so-de , pe-mo GRA 1 T 1 V 3 o-da-a2 , i-ra-ta , te-o-jo , do-e[ ]na-to , e-ke , to-so-de , pe-mo GRA V 3 vacat a-ka-ta[ ]jo , ko-to-na , ki-ti-me-na , to-so-de , pe-mo GRA 3 T 2 o-da-a2[]ka-ra-(*56)[ ]o-jo[ ](e)-ro , o-na-to , e-ke , to-so-de pe-mo GRA T 2
PY Eo 160;PY;Eo;pi-ke-re-we , pa-(ro) , pi-ke-re-we , ;.1 pi-ke-re-wo , ko-to-na , ki-ti-me-na to-so-de , pe-mo (GRA) 2 T 6 .2 a3-wa-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , pi-ke-re-we GRA T 1 .3A pi-ke-(re)-we .3B pe-ki-ta , ka-na-pe-u , wa-na-ka-te-ro e-ke-qe , o-na-to , pa-(ro) GRA T 2 .4 ](si)-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , pi-ke-re-we GRA T 5
PY Eo 211;PY;Eo;ki-ti-me-na , wa-ta-(jo) , wa-na-ta-jo , ;wa-na-ta-jo-jo , ko-to-na , ki-ti-me-na GRA (2) [ a-tu-ko , e-te-do-mo , e-ke-qe , o-na-to , pa-ro , wa-na-ta[ ] GRA [ i-ni-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to pa-ro , wa-na-ta[ ] GRA [ e-*65-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , wa-ta-(jo) GRA [ si-ma , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , wa-na-ta-jo GRA T 1 [ vacat [ ] vacat [
PY Eo 224;PY;Eo;pa-ra-ko , pa-ra-ko , a-ma-ru-ta , a-ma-ru-ta , a-ma-ru-ta , ta-ta-ro , pa-ro[] , ;a-ma-(ru)-ta-o , (ko)-to-na , ki-(ti)-me-na [ [(GRA)] ] GRA 2 T[ so-u-ro[]te-o-jo , do-e-ro , e-ke-(qe) , o-(na)-(to)[](pa)-(ro) , pa-ra-ko GRA V 3[ [[e-do-me-ne-u]] , te-o-jo do-e-ro , e-ke-qe , o[ ] , pa-ro , pa-ra-ko , GRA T 1 e-sa-ro , te-o-jo , do-e-ro , e-ke-qe , o-(na)[ ]pa-ro , a-ma-ru-ta GRA V 3 wa-na-ta-jo , te-re-ta , e-ke-qe , o-na-to , pa-ro , a-ma-ru-ta GRA T 1 e-ra-ta-ra , i-je-re-ja , do-e-ra , pa-ki-ja-na , e-ke-qe , pa-ro , a-ma-ru-ta GRA T 1 po-so-re-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , ta-ta-ro GRA T 1 V 3 i-je-re-ja , pa-ki-ja-na , e-ke-qe , o-na-to , pa-ro[]a-ma-ru-ta GRA T 3
PY Eo 247;PY;Eo;pe-mo , ko-to-no-o-ko , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , ;a3-ti-jo-qo , ki-ti-me-na , ko-to-na to-so-de pe-mo , GRA (1)[ e-ko-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , ko-to-no-o-ko , GRA T[ ko-ri-si-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to ki-ti-me-na , ko-to-na a3-ti-jo-qe , GRA T 5 i-pa-sa-na-ti , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , GRA T 2 ku-*63-so , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe GRA T 1 ta-ra-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe GRA T 1 we-te-re-u , i-je-re-u , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , GRA T 1 vacat GRA T 5
PY Eo 268;PY;Eo;ko-to-na , ;Chadwick & Ventris 1973 po-te-wo , ko-to-na , GRA 2 T 4
PY Eo 269;PY;Eo;pe-mo , pe-mo , ;lat. sup. ka-ra-*56-so , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a-ka-ta-jo to-so-de pe-mo GRA T 2 .A ko-to-na , ki-ti-me-na .B a-ka-ta-jo-jo , ka-na-pe-wo , to-so-de , pe-mo , GRA 3 T 2
PY Eo 276;PY;Eo;to-na , ru-*83-e , ru-*83-e , ru-*83-e , (pa)-(ro)[] , ru-*83-e , ru-*83-e , ru-*83-e , ;Bennett & Olivier 1973 ](o) , te-u-ta-ra-ko-ro , ki-ti-me[ ]to-na GRA 1 T 5 (pe)-(ki)-ta , ka-na-pe-u , wa-na-ka-te-ro , e-ke-qe , o-na-to , [ [pa-(ro) , ] ](pa)-ro ru-*83-e GRA T 1 mi-ra , te-o-jo , do-e-ra , e-ke-qe , o-na-(to)[](pa)-ro , ru-*83-e GRA T 1 te-se-u , te-o-jo , do-e-ro , e-ke-qe , o-na-(to)[](pa)-ro , ru-*83-e GRA T 4 ma-re-ku-na , te-o-jo , do-e-ra , e-ke-qe , o-na-(to) , (pa)-(ro)[]ru-*83-e GRA T 1 e-ko-to , te-o-jo , do-e-ro , e-ke-qe , o-na-(to) , pa-ro , ru-*83-e GRA V 3 ma-*79 , te-o , do-e-ra , e-ke-qe , o-na-(to) , pa-ro ru-*83-e GRA V 3 e-*65-to , te-o-jo , do-e-ro e-ke-qe , o-na-to , pa-ro , ru-*83-e GRA V 1 vacat
PY Eo 278;PY;Eo;ko-to-no , ;ti-qa-jo , po-me , e-ke-qe , dwo , ko-to-no GRA [
PY Eo 281;PY;Eo;ko-(to)-(na) , ra-ku-ro , ;]ki-ti-me-na , ko-(to)-(na) GRA 1 T 1 V 3 ]te-o-jo do-e-ro , e-ke-qe , o-na-to , pa-ro , ra-ku-ro , GRA V 3
PY Eo 371;PY;Eo;ko-to-na[] , ;.A ke-ra-me-wo , wa-na-ka-te-ro .B pi-(ri)[]ta-wo (,) ko-to-na[]ki-ti-me-na GRA [
PY Eo 444;PY;Eo;ki-ti-me-na , pa-da-je-we , pe-qo-ta , pa-da-je-we , pe-qo-ta , ;]to-na , ki-ti-me-na GRA (2) (T)[ ](ro) , e-ke-qe , o-na-to , pa-ro , pa-da-je-we [ ]re-u , e-ke-qe , o-na-to , pa-ro , pa-da-je-we GRA (T)[ ]e-ke-qe , pa-ro , pa-da-je-we , pe-qo-ta GRA (T)[ ]ro , e-ke-qe , (pa)-ro , pa-da-je-we GRA (V)[ ](e)-ke-qe , pa[ ]da-je-we , pe-qo-ta GRA T (4)[ ] vacat [
PY Eo 471+;PY;Eo;me-na , a-i-(qe)-we , ;](i)[ ]to-na , (ki)[ ]me-na GRA 1 T 2 ta-ra2-(to)[ ]jo , do-e-ro , e-ke-qe[]o-na-to , pa-ro , a-i-(qe)-we GRA T 1 V 3
PY Eo 160;PY;Eo;pi-ke-re-we , pa-(ro) , pi-ke-re-we , ;.1 pi-ke-re-wo , ko-to-na , ki-ti-me-na to-so-de , pe-mo (GRA) 2 T 6 .2 a3-wa-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , pi-ke-re-we GRA T 1 .3A pi-ke-(re)-we .3B pe-ki-ta , ka-na-pe-u , wa-na-ka-te-ro e-ke-qe , o-na-to , pa-(ro) GRA T 2 .4 ](si)-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , pi-ke-re-we GRA T 5
PY Eo 211;PY;Eo;ki-ti-me-na , wa-ta-(jo) , wa-na-ta-jo , ;wa-na-ta-jo-jo , ko-to-na , ki-ti-me-na GRA (2) [ a-tu-ko , e-te-do-mo , e-ke-qe , o-na-to , pa-ro , wa-na-ta[ ] GRA [ i-ni-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to pa-ro , wa-na-ta[ ] GRA [ e-*65-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , wa-ta-(jo) GRA [ si-ma , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , wa-na-ta-jo GRA T 1 [ vacat [ ] vacat [
PY Eo 224;PY;Eo;pa-ra-ko , pa-ra-ko , a-ma-ru-ta , a-ma-ru-ta , a-ma-ru-ta , ta-ta-ro , pa-ro[] , ;a-ma-(ru)-ta-o , (ko)-to-na , ki-(ti)-me-na [ [(GRA)] ] GRA 2 T[ so-u-ro[]te-o-jo , do-e-ro , e-ke-(qe) , o-(na)-(to)[](pa)-(ro) , pa-ra-ko GRA V 3[ [[e-do-me-ne-u]] , te-o-jo do-e-ro , e-ke-qe , o[ ] , pa-ro , pa-ra-ko , GRA T 1 e-sa-ro , te-o-jo , do-e-ro , e-ke-qe , o-(na)[ ]pa-ro , a-ma-ru-ta GRA V 3 wa-na-ta-jo , te-re-ta , e-ke-qe , o-na-to , pa-ro , a-ma-ru-ta GRA T 1 e-ra-ta-ra , i-je-re-ja , do-e-ra , pa-ki-ja-na , e-ke-qe , pa-ro , a-ma-ru-ta GRA T 1 po-so-re-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , ta-ta-ro GRA T 1 V 3 i-je-re-ja , pa-ki-ja-na , e-ke-qe , o-na-to , pa-ro[]a-ma-ru-ta GRA T 3
PY Eo 247;PY;Eo;pe-mo , ko-to-no-o-ko , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , ;a3-ti-jo-qo , ki-ti-me-na , ko-to-na to-so-de pe-mo , GRA (1)[ e-ko-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , ko-to-no-o-ko , GRA T[ ko-ri-si-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to ki-ti-me-na , ko-to-na a3-ti-jo-qe , GRA T 5 i-pa-sa-na-ti , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , GRA T 2 ku-*63-so , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe GRA T 1 ta-ra-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe GRA T 1 we-te-re-u , i-je-re-u , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , GRA T 1 vacat GRA T 5
PY Eo 268;PY;Eo;ko-to-na , ;Chadwick & Ventris 1973 po-te-wo , ko-to-na , GRA 2 T 4
PY Eo 269;PY;Eo;pe-mo , pe-mo , ;lat. sup. ka-ra-*56-so , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a-ka-ta-jo to-so-de pe-mo GRA T 2 .A ko-to-na , ki-ti-me-na .B a-ka-ta-jo-jo , ka-na-pe-wo , to-so-de , pe-mo , GRA 3 T 2
PY Eo 276;PY;Eo;to-na , ru-*83-e , ru-*83-e , ru-*83-e , (pa)-(ro)[] , ru-*83-e , ru-*83-e , ru-*83-e , ;Bennett & Olivier 1973 ](o) , te-u-ta-ra-ko-ro , ki-ti-me[ ]to-na GRA 1 T 5 (pe)-(ki)-ta , ka-na-pe-u , wa-na-ka-te-ro , e-ke-qe , o-na-to , [ [pa-(ro) , ] ](pa)-ro ru-*83-e GRA T 1 mi-ra , te-o-jo , do-e-ra , e-ke-qe , o-na-(to)[](pa)-ro , ru-*83-e GRA T 1 te-se-u , te-o-jo , do-e-ro , e-ke-qe , o-na-(to)[](pa)-ro , ru-*83-e GRA T 4 ma-re-ku-na , te-o-jo , do-e-ra , e-ke-qe , o-na-(to) , (pa)-(ro)[]ru-*83-e GRA T 1 e-ko-to , te-o-jo , do-e-ro , e-ke-qe , o-na-(to) , pa-ro , ru-*83-e GRA V 3 ma-*79 , te-o , do-e-ra , e-ke-qe , o-na-(to) , pa-ro ru-*83-e GRA V 3 e-*65-to , te-o-jo , do-e-ro e-ke-qe , o-na-to , pa-ro , ru-*83-e GRA V 1 vacat
PY Eo 278;PY;Eo;ko-to-no , ;ti-qa-jo , po-me , e-ke-qe , dwo , ko-to-no GRA [
PY Eo 281;PY;Eo;ko-(to)-(na) , ra-ku-ro , ;]ki-ti-me-na , ko-(to)-(na) GRA 1 T 1 V 3 ]te-o-jo do-e-ro , e-ke-qe , o-na-to , pa-ro , ra-ku-ro , GRA V 3
PY Eo 371;PY;Eo;ko-to-na[] , ;.A ke-ra-me-wo , wa-na-ka-te-ro .B pi-(ri)[]ta-wo (,) ko-to-na[]ki-ti-me-na GRA [
PY Eo 444;PY;Eo;ki-ti-me-na , pa-da-je-we , pe-qo-ta , pa-da-je-we , pe-qo-ta , ;]to-na , ki-ti-me-na GRA (2) (T)[ ](ro) , e-ke-qe , o-na-to , pa-ro , pa-da-je-we [ ]re-u , e-ke-qe , o-na-to , pa-ro , pa-da-je-we GRA (T)[ ]e-ke-qe , pa-ro , pa-da-je-we , pe-qo-ta GRA (T)[ ]ro , e-ke-qe , (pa)-ro , pa-da-je-we GRA (V)[ ](e)-ke-qe , pa[ ]da-je-we , pe-qo-ta GRA T (4)[ ] vacat [
PY Eo 471+;PY;Eo;me-na , a-i-(qe)-we , ;](i)[ ]to-na , (ki)[ ]me-na GRA 1 T 2 ta-ra2-(to)[ ]jo , do-e-ro , e-ke-qe[]o-na-to , pa-ro , a-i-(qe)-we GRA T 1 V 3
PY Eo 160;PY;Eo;pi-ke-re-we , pa-(ro) , pi-ke-re-we , ;.1 pi-ke-re-wo , ko-to-na , ki-ti-me-na to-so-de , pe-mo (GRA) 2 T 6 .2 a3-wa-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , pi-ke-re-we GRA T 1 .3A pi-ke-(re)-we .3B pe-ki-ta , ka-na-pe-u , wa-na-ka-te-ro e-ke-qe , o-na-to , pa-(ro) GRA T 2 .4 ](si)-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , pi-ke-re-we GRA T 5
PY Eo 211;PY;Eo;ki-ti-me-na , wa-ta-(jo) , wa-na-ta-jo , ;wa-na-ta-jo-jo , ko-to-na , ki-ti-me-na GRA (2) [ a-tu-ko , e-te-do-mo , e-ke-qe , o-na-to , pa-ro , wa-na-ta[ ] GRA [ i-ni-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to pa-ro , wa-na-ta[ ] GRA [ e-*65-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , wa-ta-(jo) GRA [ si-ma , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , wa-na-ta-jo GRA T 1 [ vacat [ ] vacat [
PY Eo 224;PY;Eo;pa-ra-ko , pa-ra-ko , a-ma-ru-ta , a-ma-ru-ta , a-ma-ru-ta , ta-ta-ro , pa-ro[] , ;a-ma-(ru)-ta-o , (ko)-to-na , ki-(ti)-me-na [ [(GRA)] ] GRA 2 T[ so-u-ro[]te-o-jo , do-e-ro , e-ke-(qe) , o-(na)-(to)[](pa)-(ro) , pa-ra-ko GRA V 3[ [[e-do-me-ne-u]] , te-o-jo do-e-ro , e-ke-qe , o[ ] , pa-ro , pa-ra-ko , GRA T 1 e-sa-ro , te-o-jo , do-e-ro , e-ke-qe , o-(na)[ ]pa-ro , a-ma-ru-ta GRA V 3 wa-na-ta-jo , te-re-ta , e-ke-qe , o-na-to , pa-ro , a-ma-ru-ta GRA T 1 e-ra-ta-ra , i-je-re-ja , do-e-ra , pa-ki-ja-na , e-ke-qe , pa-ro , a-ma-ru-ta GRA T 1 po-so-re-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , ta-ta-ro GRA T 1 V 3 i-je-re-ja , pa-ki-ja-na , e-ke-qe , o-na-to , pa-ro[]a-ma-ru-ta GRA T 3
PY Eo 247;PY;Eo;pe-mo , ko-to-no-o-ko , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , a3-ti-jo-qe , ;a3-ti-jo-qo , ki-ti-me-na , ko-to-na to-so-de pe-mo , GRA (1)[ e-ko-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , ko-to-no-o-ko , GRA T[ ko-ri-si-ja , te-o-jo , do-e-ra , e-ke-qe , o-na-to ki-ti-me-na , ko-to-na a3-ti-jo-qe , GRA T 5 i-pa-sa-na-ti , te-o-jo , do-e-ra , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , GRA T 2 ku-*63-so , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe GRA T 1 ta-ra-to , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe GRA T 1 we-te-re-u , i-je-re-u , e-ke-qe , o-na-to , pa-ro , a3-ti-jo-qe , GRA T 1 vacat GRA T 5
PY Eo 268;PY;Eo;ko-to-na , ;Chadwick & Ventris 1973 po-te-wo , ko-to-na , GRA 2 T 4
PY Eo 269;PY;Eo;pe-mo , pe-mo , ;lat. sup. ka-ra-*56-so , te-o-jo , do-e-ro , e-ke-qe , o-na-to , pa-ro , a-ka-ta-jo to-so-de pe-mo GRA T 2 .A ko-to-na , ki-ti-me-na .B a-ka-ta-jo-jo , ka-na-pe-wo , to-so-de , pe-mo , GRA 3 T 2
PY Eo 276;PY;Eo;to-na , ru-*83-e , ru-*83-e , ru-*83-e , (pa)-(ro)[] , ru-*83-e , ru-*83-e , ru-*83-e , ;Bennett & Olivier 1973 ](o) , te-u-ta-ra-ko-ro , ki-ti-me[ ]to-na GRA 1 T 5 (pe)-(ki)-ta , ka-na-pe-u , wa-na-ka-te-ro , e-ke-qe , o-na-to , [ [pa-(ro) , ] ](pa)-ro ru-*83-e GRA T 1 mi-ra , te-o-jo , do-e-ra , e-ke-qe , o-na-(to)[](pa)-ro , ru-*83-e GRA T 1 te-se-u , te-o-jo , do-e-ro , e-ke-qe , o-na-(to)[](pa)-ro , ru-*83-e GRA T 4 ma-re-ku-na , te-o-jo , do-e-ra , e-ke-qe , o-na-(to) , (pa)-(ro)[]ru-*83-e GRA T 1 e-ko-to , te-o-jo , do-e-ro , e-ke-qe , o-na-(to) , pa-ro , ru-*83-e GRA V 3 ma-*79 , te-o , do-e-ra , e-ke-qe , o-na-(to) , pa-ro ru-*83-e GRA V 3 e-*65-to , te-o-jo , do-e-ro e-ke-qe , o-na-to , pa-ro , ru-*83-e GRA V 1 vacat
PY Eo 278;PY;Eo;ko-to-no , ;ti-qa-jo , po-me , e-ke-qe , dwo , ko-to-no GRA [
PY Eo 281;PY;Eo;ko-(to)-(na) , ra-ku-ro , ;]ki-ti-me-na , ko-(to)-(na) GRA 1 T 1 V 3 ]te-o-jo do-e-ro , e-ke-qe , o-na-to , pa-ro , ra-ku-ro , GRA V 3
PY Eo 371;PY;Eo;ko-to-na[] , ;.A ke-ra-me-wo , wa-na-ka-te-ro .B pi-(ri)[]ta-wo (,) ko-to-na[]ki-ti-me-na GRA [
PY Eo 444;PY;Eo;ki-ti-me-na , pa-da-je-we , pe-qo-ta , pa-da-je-we , pe-qo-ta , ;]to-na , ki-ti-me-na GRA (2) (T)[ ](ro) , e-ke-qe , o-na-to , pa-ro , pa-da-je-we [ ]re-u , e-ke-qe , o-na-to , pa-ro , pa-da-je-we GRA (T)[ ]e-ke-qe , pa-ro , pa-da-je-we , pe-qo-ta GRA (T)[ ]ro , e-ke-qe , (pa)-ro , pa-da-je-we GRA (V)[ ](e)-ke-qe , pa[ ]da-je-we , pe-qo-ta GRA T (4)[ ] vacat [
PY Eo 471+;PY;Eo;me-na , a-i-(qe)-we , ;](i)[ ]to-na , (ki)[ ]me-na GRA 1 T 2 ta-ra2-(to)[ ]jo , do-e-ro , e-ke-qe[]o-na-to , pa-ro , a-i-(qe)-we GRA T 1 V 3
PY Ep 212;PY;Ep;pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , ;re-ka , te-o-jo , do-e-ra , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-(mo) , (to)-so pe-mo GRA T 6 e-ri-ko-wo , te-o-jo , do-e-ro , o-na-(to) , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo , to-so pe-mo GRA V 3 e-ko-to , te-o-jo , do-e-ro , o-na-to[]e-ke , ke-ke-me-na , ko-to-na , ko-na , pa-ro , da-mo , to-so pe-mo GRA T 1 V 3 ko-ri-si-ja[]te-o-jo , do-e-ra , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo , to-so pe-mo GRA 1 e-pa-sa-na-ti , te-o-jo , do-e-ra , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo to-so pe-mo GRA T 3 mu-ti-ri , te-o-jo , do-e-ra , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo to-so pe-mo GRA T 1 ka-wa-do-ro , te-o-jo , do-e-ro , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo , to-so , pe-mo GRA V 3 (ko)-(sa)-ma-to , te-o-jo , do-e-ro , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo , to pe-mo GRA T 1 i-do-me-ne-ja , te-o-jo , do-e-ra , o-na-to , e-ke , ke-ke-me-na , ko-to-na , pa-ro , da-mo to-so pe-mo GRA T 1 V 3 ra-su-ro , te-o-jo , do-e-ro , o-na-to[]e-(ke)[]ke-ke-me-na , ko-to-na[ ]da-mo , to-so pe-mo GRA T 2
PY Ep 301;PY;Ep;to-so-de[] , to-so[] , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , pe-mo , ;.1 ke-ke-me-na , ko-to-na , a-no-no , to-so-de , pe-mo [ .2a ko-to-no- -o-ko .2b a3-ti-jo-qo , o-na-to , e-ke , pa-ro , da-mo , ke-ke-me-na , ko-to-na , to-so , [ ](GRA) 1 (T) 4 V 3 .3 wa-na-ta-jo , o-na-to , e-ke , pa-ro , da-mo , ke-ke-me-na , ko-to-na , to-so-de[]pe-mo GRA T .4 a-da-ma-o , o-na-to , e-ke , pa-ro , da-mo , ke-ke-me-na , ko-to-na , to-so[](pe)-(mo) GRA T 4 .5 a-tu-ko , e-te-do-mo , o-na-to , e-ke , pa-ro , da-mo , ke-ke-me-na , ko[ .6 ta-ta-ro , o-na-to , e-ke , pa-ro , da-mo , ke-ke-me-na , ko-to-na , to-so pe-(mo)[ .7 vacat .8 (pi)-ke-re-u , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to-so , pe-mo[ .9 ra-ku-ro , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to-so , pe-mo GRA[ .10 ku-so , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to-so pe-mo GRA V [ .11 ke-ra-u-jo , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to pe-mo GRA T 4 .12 pa-ra-ko , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to-so pe-mo GRA T 7 .13 ko-tu[ ] , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to-so , pe-mo GRA T 1 .14 a-i-qe-u , e-ke-qe , ke-ke-me-na , ko-to-na , ko-to-no-o-ko , to-so , pe-mo GRA T 6
